tweet_id,favorites,retweets,user_followers,user_favourites,date_time
887705289381826560,29537,5245,7769767,141082,2017-07-19 16:06:48
887517139158093824,45265,11380,7769767,141082,2017-07-19 03:39:09
887473957103951883,67501,17690,7769767,141082,2017-07-19 00:47:34
887343217045368832,32950,10146,7769767,141082,2017-07-18 16:08:03
887101392804085760,29916,5805,7769767,141082,2017-07-18 00:07:08
886983233522544640,34384,7565,7769767,141082,2017-07-17 16:17:36
886736880519319552,11805,3192,7769767,141082,2017-07-16 23:58:41
886680336477933568,21955,4347,7769767,141082,2017-07-16 20:14:00
886366144734445568,20745,3118,7769767,141082,2017-07-15 23:25:31
886267009285017600,116,4,7769767,141082,2017-07-15 16:51:35
886258384151887873,27397,6128,7769767,141082,2017-07-15 16:17:19
886054160059072513,0,104,7769767,141082,2017-07-15 02:45:48
885984800019947520,31931,6589,7769767,141082,2017-07-14 22:10:11
885528943205470208,35186,6260,7769767,141082,2017-07-13 15:58:47
885518971528720385,19998,3657,7769767,141082,2017-07-13 15:19:09
885311592912609280,0,18068,7769767,141082,2017-07-13 01:35:06
885167619883638784,21447,4274,7769767,141082,2017-07-12 16:03:00
884925521741709313,75731,17780,7769767,141082,2017-07-12 00:01:00
884876753390489601,27324,5466,7769767,141082,2017-07-11 20:47:12
884562892145688576,23778,4566,7769767,141082,2017-07-11 00:00:02
884441805382717440,26422,5513,7769767,141082,2017-07-10 15:58:53
884247878851493888,71418,19979,7769767,141082,2017-07-10 03:08:17
884162670584377345,19923,2906,7769767,141082,2017-07-09 21:29:42
883838122936631299,21434,3363,7769767,141082,2017-07-09 00:00:04
883482846933004288,44925,9674,7769767,141082,2017-07-08 00:28:19
883360690899218434,22203,3609,7769767,141082,2017-07-07 16:22:55
883117836046086144,36358,6491,7769767,141082,2017-07-07 00:17:54
882992080364220416,23446,3824,7769767,141082,2017-07-06 15:58:11
882762694511734784,27688,4778,7769767,141082,2017-07-06 00:46:41
882627270321602560,27338,5934,7769767,141082,2017-07-05 15:48:34
882268110199369728,43979,11302,7769767,141082,2017-07-04 16:01:23
882045870035918850,28729,4840,7769767,141082,2017-07-04 01:18:17
881906580714921986,23804,3309,7769767,141082,2017-07-03 16:04:48
881666595344535552,49517,10409,7769767,141082,2017-07-03 00:11:11
881633300179243008,124,7,7769767,141082,2017-07-02 21:58:53
881536004380872706,48364,15562,7769767,141082,2017-07-02 15:32:16
881268444196462592,22603,5051,7770441,141083,2017-07-01 21:49:04
880935762899988482,16668,2713,7769767,141082,2017-06-30 23:47:07
880872448815771648,20831,3733,7769767,141082,2017-06-30 19:35:32
880465832366813184,27926,6127,7769767,141082,2017-06-29 16:39:47
880221127280381952,26465,4114,7769767,141082,2017-06-29 00:27:25
880095782870896641,27033,4241,7769767,141082,2017-06-28 16:09:20
879862464715927552,21874,3413,7769767,141082,2017-06-28 00:42:13
879674319642796034,302,10,7769767,141082,2017-06-27 12:14:36
879492040517615616,22935,3104,7769767,141082,2017-06-27 00:10:17
879415818425184262,103645,43243,7769767,141082,2017-06-26 19:07:24
879376492567855104,16436,3041,7769767,141082,2017-06-26 16:31:08
879130579576475649,0,6655,7769767,141082,2017-06-26 00:13:58
879050749262655488,22077,4602,7769767,141082,2017-06-25 18:56:45
879008229531029506,18586,2634,7769767,141082,2017-06-25 16:07:47
878776093423087618,19008,4035,7769767,141082,2017-06-25 00:45:22
878604707211726852,29619,7035,7769767,141082,2017-06-24 13:24:20
878404777348136964,0,1255,7769767,141082,2017-06-24 00:09:53
878316110768087041,0,6495,7769767,141082,2017-06-23 18:17:33
878281511006478336,7585,1255,7769767,141082,2017-06-23 16:00:04
878057613040115712,41160,6655,7769767,141082,2017-06-23 01:10:23
877736472329191424,78096,18655,7769767,141082,2017-06-22 03:54:17
877611172832227328,0,79,7769767,141082,2017-06-21 19:36:23
877556246731214848,22266,3720,7769767,141082,2017-06-21 15:58:08
877316821321428993,26828,5070,7769767,141082,2017-06-21 00:06:44
877201837425926144,26574,5457,7769767,141082,2017-06-20 16:29:50
876838120628539392,20288,3266,7769767,141082,2017-06-19 16:24:33
876537666061221889,23053,4543,7769767,141082,2017-06-18 20:30:39
876484053909872640,18393,2347,7769767,141082,2017-06-18 16:57:37
876120275196170240,27383,4585,7769767,141082,2017-06-17 16:52:05
875747767867523072,24712,4206,7769767,141082,2017-06-16 16:11:53
875144289856114688,21511,4832,7769767,141082,2017-06-15 00:13:52
875097192612077568,26874,5933,7769767,141082,2017-06-14 21:06:43
875021211251597312,24981,4622,7769767,141082,2017-06-14 16:04:48
874680097055178752,27302,4553,7769767,141082,2017-06-13 17:29:20
874434818259525634,0,14430,7769767,141082,2017-06-13 01:14:41
874296783580663808,25559,4026,7769767,141082,2017-06-12 16:06:11
874057562936811520,22270,3887,7769767,141082,2017-06-12 00:15:36
874012996292530176,33920,10208,7769767,141082,2017-06-11 21:18:31
873580283840344065,23766,3865,7769767,141082,2017-06-10 16:39:04
873337748698140672,0,1558,7769767,141082,2017-06-10 00:35:19
873213775632977920,7099,1558,7769767,141082,2017-06-09 16:22:42
872967104147763200,26862,5325,7769767,141082,2017-06-09 00:02:31
872820683541237760,14465,3631,7769767,141082,2017-06-08 14:20:41
872620804844003328,20434,3636,7769767,141082,2017-06-08 01:06:27
872486979161796608,40011,8893,7769767,141082,2017-06-07 16:14:40
872261713294495745,33645,6231,7769767,141082,2017-06-07 01:19:32
872122724285648897,33858,8014,7769767,141082,2017-06-06 16:07:15
871879754684805121,37328,10997,7769767,141082,2017-06-06 00:01:46
871762521631449091,19944,3431,7769767,141082,2017-06-05 16:15:56
871515927908634625,19904,3415,7769767,141082,2017-06-04 23:56:03
871166179821445120,0,5626,7769767,141082,2017-06-04 00:46:17
871102520638267392,20629,5444,7769767,141082,2017-06-03 20:33:19
871032628920680449,22354,3773,7769767,141082,2017-06-03 15:55:36
870804317367881728,33153,6142,7769767,141082,2017-06-03 00:48:22
870726314365509632,117,3,7769767,141082,2017-06-02 19:38:25
870656317836468226,12249,2612,7769767,141082,2017-06-02 15:00:16
870374049280663552,81658,25975,7769767,141082,2017-06-01 20:18:38
870308999962521604,21552,4115,7769767,141082,2017-06-01 16:00:09
870063196459192321,36190,8272,7769767,141082,2017-05-31 23:43:25
869772420881756160,41898,9949,7769767,141082,2017-05-31 04:27:59
869702957897576449,27897,6297,7769767,141082,2017-05-30 23:51:58
869596645499047938,15790,3117,7769767,141082,2017-05-30 16:49:31
869227993411051520,20229,3767,7769767,141082,2017-05-29 16:24:37
868880397819494401,64914,14391,7769767,141082,2017-05-28 17:23:24
868639477480148993,0,2086,7769767,141082,2017-05-28 01:26:04
868622495443632128,26476,5272,7769767,141082,2017-05-28 00:18:35
868552278524837888,10032,2086,7769767,141082,2017-05-27 19:39:34
867900495410671616,23988,4168,7769767,141082,2017-05-26 00:29:37
867774946302451713,33676,7315,7769767,141082,2017-05-25 16:10:44
867421006826221569,15984,2498,7769767,141082,2017-05-24 16:44:18
867072653475098625,0,121,7769767,141082,2017-05-23 17:40:04
867051520902168576,32002,7849,7769767,141082,2017-05-23 16:16:06
866720684873056260,19931,4803,7769767,141082,2017-05-22 18:21:28
866686824827068416,19186,3473,7769767,141082,2017-05-22 16:06:55
866450705531457537,121475,35265,7769767,141082,2017-05-22 00:28:40
866334964761202691,52236,14430,7769767,141082,2017-05-21 16:48:45
866094527597207552,0,8370,7769767,141082,2017-05-21 00:53:21
865718153858494464,25508,5619,7769767,141082,2017-05-19 23:57:46
865359393868664832,26344,5004,7769767,141082,2017-05-19 00:12:11
865006731092295680,27877,7694,7769767,141082,2017-05-18 00:50:50
864873206498414592,32161,8724,7769767,141082,2017-05-17 16:00:15
864279568663928832,14575,3037,7769767,141082,2017-05-16 00:41:21
864197398364647424,30051,8955,7769767,141082,2017-05-15 19:14:50
863907417377173506,20541,4158,7769767,141082,2017-05-15 00:02:33
863553081350529029,15263,4199,7769767,141082,2017-05-14 00:34:33
863471782782697472,0,2457,7769767,141082,2017-05-13 19:11:30
863432100342583297,23771,5274,7769767,141082,2017-05-13 16:33:49
863427515083354112,2259,97,7769767,141082,2017-05-13 16:15:35
863079547188785154,8750,1113,7769767,141082,2017-05-12 17:12:53
863062471531167744,8511,2457,7769767,141082,2017-05-12 16:05:02
862831371563274240,19148,5129,7769767,141082,2017-05-12 00:46:44
862722525377298433,17047,3548,7769767,141082,2017-05-11 17:34:13
862457590147678208,20520,4992,7769767,141082,2017-05-11 00:01:27
862096992088072192,74532,23470,7769767,141082,2017-05-10 00:08:34
861383897657036800,36129,10799,7769767,141082,2017-05-08 00:54:59
861288531465048066,17208,4192,7769767,141082,2017-05-07 18:36:02
861005113778896900,16731,3832,7769767,141082,2017-05-06 23:49:50
860981674716409858,0,2180,7769767,141082,2017-05-06 22:16:42
860924035999428608,0,827,7769767,141082,2017-05-06 18:27:40
860563773140209665,7529,2180,7769767,141082,2017-05-05 18:36:06
860524505164394496,23679,5341,7769767,141082,2017-05-05 16:00:04
860276583193509888,18347,3513,7769767,141082,2017-05-04 23:34:55
860184849394610176,16725,5918,7769767,141082,2017-05-04 17:30:24
860177593139703809,0,31241,7769767,141082,2017-05-04 17:01:34
859924526012018688,19605,4134,7769767,141082,2017-05-04 00:15:58
859851578198683649,15451,3553,7769767,141082,2017-05-03 19:26:06
859607811541651456,18660,1597,7769767,141082,2017-05-03 03:17:27
859196978902773760,90312,30607,7769767,141082,2017-05-02 00:04:57
859074603037188101,34030,13816,7769767,141082,2017-05-01 15:58:40
858860390427611136,0,8274,7769767,141082,2017-05-01 01:47:28
858843525470990336,15609,3532,7769767,141082,2017-05-01 00:40:27
858471635011153920,21634,4922,7769767,141082,2017-04-30 00:02:42
858107933456039936,15823,2954,7769767,141082,2017-04-28 23:57:28
857989990357356544,16246,2630,7769767,141082,2017-04-28 16:08:49
857746408056729600,34515,10834,7769767,141082,2017-04-28 00:00:54
857393404942143489,5958,1675,7769768,141082,2017-04-27 00:38:11
857263160327368704,20171,4596,7769768,141082,2017-04-26 16:00:39
857214891891077121,228,18,7769768,141082,2017-04-26 12:48:51
857062103051644929,0,176,7769768,141082,2017-04-26 02:41:43
857029823797047296,19105,4088,7769768,141082,2017-04-26 00:33:27
856602993587888130,0,10922,7769768,141082,2017-04-24 20:17:23
856543823941562368,16407,2945,7769768,141082,2017-04-24 16:22:16
856526610513747968,11964,1928,7769768,141082,2017-04-24 15:13:52
856330835276025856,0,694,7769768,141082,2017-04-24 02:15:55
856288084350160898,524,17,7769768,141082,2017-04-23 23:26:03
856282028240666624,28018,6473,7769768,141082,2017-04-23 23:01:59
855862651834028034,347,27,7769768,141082,2017-04-22 19:15:32
855860136149123072,5087,1053,7769768,141082,2017-04-22 19:05:32
855857698524602368,11981,2164,7769768,141082,2017-04-22 18:55:51
855851453814013952,46007,18184,7769768,141082,2017-04-22 18:31:02
855818117272018944,26952,5579,7769768,141082,2017-04-22 16:18:34
855459453768019968,30307,8428,7769768,141082,2017-04-21 16:33:22
855245323840757760,0,6144,7769768,141082,2017-04-21 02:22:29
855138241867124737,0,47,7769768,141082,2017-04-20 19:16:59
854732716440526848,23167,6286,7769768,141082,2017-04-19 16:25:34
854482394044301312,29769,7076,7769768,141082,2017-04-18 23:50:52
854365224396361728,19198,4839,7769768,141082,2017-04-18 16:05:17
854120357044912130,32498,7722,7769768,141082,2017-04-17 23:52:16
854010172552949760,16484,3255,7769768,141082,2017-04-17 16:34:26
853760880890318849,29108,5983,7769768,141082,2017-04-17 00:03:50
853639147608842240,35483,10492,7769768,141082,2017-04-16 16:00:07
853299958564483072,15834,3697,7769768,141082,2017-04-15 17:32:18
852936405516943360,0,2077,7769768,141082,2017-04-14 17:27:40
852912242202992640,9252,1902,7769768,141082,2017-04-14 15:51:39
852672615818899456,15232,2242,7769768,141082,2017-04-13 23:59:28
852553447878664193,16711,3650,7769768,141082,2017-04-13 16:05:56
852311364735569921,33845,10261,7769768,141082,2017-04-13 00:03:59
852226086759018497,20456,7066,7769768,141082,2017-04-12 18:25:07
852189679701164033,11724,1651,7769768,141082,2017-04-12 16:00:27
851953902622658560,0,10010,7769768,141082,2017-04-12 00:23:33
851861385021730816,0,23,7769768,141082,2017-04-11 18:15:55
851591660324737024,16598,3611,7769768,141082,2017-04-11 00:24:08
851464819735769094,24852,7379,7769768,141082,2017-04-10 16:00:07
851224888060895234,21207,5957,7769768,141082,2017-04-10 00:06:42
850753642995093505,31787,9673,7769768,141082,2017-04-08 16:54:09
850380195714523136,13407,2732,7769768,141082,2017-04-07 16:10:12
850333567704068097,3529,350,7769768,141082,2017-04-07 13:04:55
850145622816686080,16771,3998,7769768,141082,2017-04-07 00:38:06
850019790995546112,21015,5108,7769768,141082,2017-04-06 16:18:05
849776966551130114,31306,7948,7769768,141082,2017-04-06 00:13:11
849668094696017920,0,5177,7769768,141082,2017-04-05 17:00:34
849412302885593088,16327,3286,7769768,141082,2017-04-05 00:04:08
849336543269576704,11745,1975,7769768,141082,2017-04-04 19:03:06
849051919805034497,43705,8917,7769768,141082,2017-04-04 00:12:06
848690551926992896,25957,4529,7769768,141082,2017-04-03 00:16:10
848324959059550208,25511,4815,7769768,141082,2017-04-02 00:03:26
848213670039564288,8426,779,7769768,141082,2017-04-01 16:41:12
848212111729840128,16829,3213,7769768,141082,2017-04-01 16:35:01
847978865427394560,0,3418,7769768,141082,2017-04-01 01:08:10
847971574464610304,0,448,7769768,141082,2017-04-01 00:39:12
847962785489326080,24266,5349,7769768,141082,2017-04-01 00:04:17
847842811428974592,5642,1406,7769768,141082,2017-03-31 16:07:33
847617282490613760,7229,443,7769768,141082,2017-03-31 01:11:22
847606175596138505,19380,3568,7769768,141082,2017-03-31 00:27:14
847251039262605312,21116,4506,7769768,141082,2017-03-30 00:56:03
847157206088847362,20590,6160,7769768,141082,2017-03-29 18:43:12
847116187444137987,22106,3368,7769768,141082,2017-03-29 16:00:12
846874817362120707,20740,4122,7769768,141082,2017-03-29 00:01:05
846514051647705089,46137,12204,7769768,141082,2017-03-28 00:07:32
846505985330044928,14574,3241,7769768,141082,2017-03-27 23:35:28
846153765933735936,32774,9553,7769768,141082,2017-03-27 00:15:53
846139713627017216,31954,10418,7769768,141082,2017-03-26 23:20:02
846042936437604353,16542,3050,7769768,141082,2017-03-26 16:55:29
845812042753855489,30320,9204,7769768,141082,2017-03-26 01:38:00
845677943972139009,25998,5041,7769768,141082,2017-03-25 16:45:08
845397057150107648,7899,1903,7769768,141082,2017-03-24 22:08:59
845306882940190720,24149,5683,7769768,141082,2017-03-24 16:10:40
845098359547420673,0,8075,7769768,141082,2017-03-24 02:22:04
844979544864018432,14101,2721,7769768,141082,2017-03-23 18:29:57
844973813909606400,15658,3393,7769768,141082,2017-03-23 18:07:10
844704788403113984,40129,10922,7769768,141082,2017-03-23 00:18:10
844580511645339650,17085,3318,7769768,141082,2017-03-22 16:04:20
844223788422217728,14141,2325,7769768,141082,2017-03-21 16:26:50
843981021012017153,15693,3093,7769768,141082,2017-03-21 00:22:10
843856843873095681,22224,4897,7769768,141082,2017-03-20 16:08:44
843604394117681152,17523,2915,7769768,141082,2017-03-19 23:25:35
843235543001513987,22320,6398,7769768,141082,2017-03-18 22:59:54
842846295480000512,15798,3812,7769768,141082,2017-03-17 21:13:10
842765311967449089,6997,1351,7769768,141082,2017-03-17 15:51:22
842535590457499648,18780,3711,7769768,141082,2017-03-17 00:38:32
842163532590374912,25418,6144,7769768,141082,2017-03-16 00:00:07
842115215311396866,14557,3212,7769768,141082,2017-03-15 20:48:07
841833993020538882,0,16242,7769768,141082,2017-03-15 02:10:39
841680585030541313,26659,8220,7769768,141082,2017-03-14 16:01:03
841439858740625411,13127,3901,7769768,141082,2017-03-14 00:04:30
841320156043304961,20560,5774,7769768,141082,2017-03-13 16:08:50
841314665196081154,16456,4983,7769768,141082,2017-03-13 15:47:01
841077006473256960,23794,5626,7769768,141082,2017-03-13 00:02:39
840761248237133825,0,1860,7769768,141082,2017-03-12 03:07:56
840728873075638272,0,17161,7769768,141082,2017-03-12 00:59:17
840698636975636481,185,2,7770442,141083,2017-03-11 22:59:09
840696689258311684,12788,1041,7769768,141082,2017-03-11 22:51:24
840632337062862849,9341,1860,7770442,141083,2017-03-11 18:35:42
840370681858686976,17131,4824,7769768,141082,2017-03-11 01:15:58
840268004936019968,20077,6095,7769768,141082,2017-03-10 18:27:58
839990271299457024,13980,2436,7769768,141082,2017-03-10 00:04:21
839549326359670784,28692,8274,7769768,141082,2017-03-08 18:52:12
839290600511926273,0,151,7769768,141082,2017-03-08 01:44:07
839239871831150596,28359,6956,7769768,141082,2017-03-07 22:22:32
838952994649550848,20443,4229,7769768,141082,2017-03-07 03:22:35
838921590096166913,11643,2210,7769768,141082,2017-03-07 01:17:48
838916489579200512,0,36,7769768,141082,2017-03-07 00:57:32
838831947270979586,0,11769,7769768,141082,2017-03-06 19:21:35
838561493054533637,11386,1409,7769768,141082,2017-03-06 01:26:54
838476387338051585,23556,5118,7769768,141082,2017-03-05 19:48:43
838201503651401729,0,10742,7769768,141082,2017-03-05 01:36:26
838150277551247360,1752,353,7769768,141082,2017-03-04 22:12:52
838085839343206401,147,0,7769768,141082,2017-03-04 17:56:49
838083903487373313,18384,3364,7769768,141082,2017-03-04 17:49:08
837820167694528512,35695,8370,7769768,141082,2017-03-04 00:21:08
837482249356513284,4002,469,7769768,141082,2017-03-03 01:58:22
837471256429613056,13340,2444,7769768,141082,2017-03-03 01:14:41
837366284874571778,22084,5646,7769768,141082,2017-03-02 18:17:34
837110210464448512,16729,2550,7769768,141082,2017-03-02 01:20:01
836989968035819520,13285,2455,7769768,141082,2017-03-01 17:22:13
836753516572119041,20091,4925,7769768,141082,2017-03-01 01:42:39
836677758902222849,13183,2370,7769768,141082,2017-02-28 20:41:37
836648853927522308,0,582,7769768,141082,2017-02-28 18:46:45
836397794269200385,0,29520,7769768,141082,2017-02-28 02:09:08
836380477523124226,15394,3162,7769768,141082,2017-02-28 01:00:19
836260088725786625,22209,4581,7769768,141082,2017-02-27 17:01:56
836001077879255040,19969,4583,7769768,141082,2017-02-26 23:52:43
835685285446955009,0,8705,7769768,141082,2017-02-26 02:57:52
835574547218894849,18625,3869,7769768,141082,2017-02-25 19:37:50
835536468978302976,0,1820,7769769,141082,2017-02-25 17:06:32
835309094223372289,0,22467,7769769,141082,2017-02-25 02:03:02
835297930240217089,17182,3206,7770443,141083,2017-02-25 01:18:40
835264098648616962,8091,1820,7769769,141082,2017-02-24 23:04:14
835246439529840640,2189,77,7769769,141082,2017-02-24 21:54:03
835172783151792128,27321,6132,7769769,141082,2017-02-24 17:01:22
835152434251116546,23496,3227,7769769,141082,2017-02-24 15:40:31
834931633769889797,11316,1764,7770443,141083,2017-02-24 01:03:08
834786237630337024,22179,5877,7769769,141082,2017-02-23 15:25:23
834574053763584002,14312,2709,7769769,141082,2017-02-23 01:22:14
834477809192075265,0,11421,7769769,141082,2017-02-22 18:59:48
834458053273591808,10055,1794,7769769,141082,2017-02-22 17:41:18
834209720923721728,21574,5121,7769769,141082,2017-02-22 01:14:30
834167344700198914,16504,3892,7769769,141082,2017-02-21 22:26:07
834089966724603904,10514,2274,7769769,141082,2017-02-21 17:18:39
834086379323871233,13676,2372,7769769,141082,2017-02-21 17:04:24
833863086058651648,14035,2573,7769769,141082,2017-02-21 02:17:06
833826103416520705,18833,3994,7769769,141082,2017-02-20 23:50:09
833732339549220864,0,230,7769769,141082,2017-02-20 17:37:34
833722901757046785,21698,3436,7769769,141082,2017-02-20 17:00:04
833479644947025920,15562,2215,7769769,141082,2017-02-20 00:53:27
833124694597443584,21149,5177,7769769,141082,2017-02-19 01:23:00
832998151111966721,13922,2372,7769769,141082,2017-02-18 17:00:10
832769181346996225,0,40,7769769,141082,2017-02-18 01:50:19
832757312314028032,17634,3879,7769769,141082,2017-02-18 01:03:09
832682457690300417,12434,3142,7769769,141082,2017-02-17 20:05:43
832645525019123713,3059,555,7769769,141082,2017-02-17 17:38:57
832636094638288896,16598,2989,7769769,141082,2017-02-17 17:01:29
832397543355072512,12513,2385,7769769,141082,2017-02-17 01:13:34
832369877331693569,18001,3418,7769769,141082,2017-02-16 23:23:38
832273440279240704,11853,2501,7769769,141082,2017-02-16 17:00:25
832215909146226688,0,6643,7769769,141082,2017-02-16 13:11:49
832215726631055365,0,10063,7769769,141082,2017-02-16 13:11:05
832088576586297345,69,2,7769769,141082,2017-02-16 04:45:50
832040443403784192,0,10411,7769769,141082,2017-02-16 01:34:34
832032802820481025,18691,4975,7769769,141082,2017-02-16 01:04:13
831939777352105988,25152,6572,7769769,141082,2017-02-15 18:54:34
831926988323639298,358,35,7769769,141082,2017-02-15 18:03:45
831911600680497154,29012,7000,7769769,141082,2017-02-15 17:02:36
831670449226514432,10969,1944,7769769,141082,2017-02-15 01:04:21
831650051525054464,7533,2077,7769769,141082,2017-02-14 23:43:18
831552930092285952,9434,2461,7769769,141082,2017-02-14 17:17:22
831322785565769729,9676,1642,7769769,141082,2017-02-14 02:02:51
831315979191906304,6856,1197,7769769,141082,2017-02-14 01:35:49
831309418084069378,12311,2623,7769769,141082,2017-02-14 01:09:44
831262627380748289,12506,2201,7769769,141082,2017-02-13 22:03:49
830956169170665475,8363,1604,7769769,141082,2017-02-13 01:46:03
830583320585068544,70230,18068,7769769,141082,2017-02-12 01:04:29
830173239259324417,0,6129,7769769,141082,2017-02-10 21:54:58
830097400375152640,10326,3218,7769769,141082,2017-02-10 16:53:37
829878982036299777,0,5396,7769769,141082,2017-02-10 02:25:42
829861396166877184,12844,2101,7769769,141082,2017-02-10 01:15:49
829501995190984704,33362,11421,7769769,141082,2017-02-09 01:27:41
829449946868879360,10994,2183,7769769,141082,2017-02-08 22:00:52
829374341691346946,36362,10010,7769769,141082,2017-02-08 17:00:26
829141528400556032,25736,7975,7769769,141082,2017-02-08 01:35:19
829011960981237760,55705,17465,7769769,141082,2017-02-07 17:00:28
828801551087042563,0,3659,7769769,141082,2017-02-07 03:04:22
828770345708580865,26873,6315,7769769,141082,2017-02-07 01:00:22
828708714936930305,38478,12093,7769769,141082,2017-02-06 20:55:28
828650029636317184,9986,1450,7769769,141082,2017-02-06 17:02:17
828409743546925057,6618,1239,7769769,141082,2017-02-06 01:07:28
828408677031882754,8052,1384,7769769,141082,2017-02-06 01:03:14
828381636999917570,13275,2398,7769769,141082,2017-02-05 23:15:47
828376505180889089,7762,1146,7769769,141082,2017-02-05 22:55:23
828372645993398273,13199,3178,7769769,141082,2017-02-05 22:40:03
828361771580813312,2307,183,7769769,141082,2017-02-05 21:56:51
828046555563323392,12365,3086,7769769,141082,2017-02-05 01:04:17
828011680017821696,10890,2315,7769769,141082,2017-02-04 22:45:42
827933404142436356,21186,5627,7769769,141082,2017-02-04 17:34:40
827653905312006145,16218,3241,7769769,141082,2017-02-03 23:04:02
827600520311402496,7786,1022,7770443,141083,2017-02-03 19:31:54
827324948884643840,16703,3301,7769769,141082,2017-02-03 01:16:53
827199976799354881,11125,2417,7769770,141082,2017-02-02 17:00:17
826958653328592898,22719,5396,7769770,141082,2017-02-02 01:01:21
826848821049180160,38395,11015,7769770,141082,2017-02-01 17:44:55
826615380357632002,0,4268,7769770,141082,2017-02-01 02:17:19
826598799820865537,5384,272,7769770,141082,2017-02-01 01:11:25
826598365270007810,10611,2534,7769770,141082,2017-02-01 01:09:42
826476773533745153,19404,4530,7769770,141082,2017-01-31 17:06:32
826240494070030336,13993,2794,7769770,141082,2017-01-31 01:27:39
826204788643753985,5148,1005,7769770,141082,2017-01-30 23:05:46
826115272272650244,16502,3387,7769771,141082,2017-01-30 17:10:04
825876512159186944,11031,2021,7769771,141082,2017-01-30 01:21:19
825829644528148480,13425,2687,7769771,141082,2017-01-29 22:15:05
825535076884762624,54909,18562,7769771,141082,2017-01-29 02:44:34
825147591692263424,19309,4939,7769771,141082,2017-01-28 01:04:51
825120256414846976,0,1377,7769771,141082,2017-01-27 23:16:13
825026590719483904,6700,1377,7769771,141082,2017-01-27 17:04:02
824796380199809024,0,5943,7769771,141082,2017-01-27 01:49:15
824775126675836928,15803,3799,7769771,141082,2017-01-27 00:24:48
824663926340194305,10638,1876,7769771,141082,2017-01-26 17:02:56
824325613288833024,12441,11227,7769771,141082,2017-01-25 18:38:36
824297048279236611,15884,4185,7769771,141082,2017-01-25 16:45:05
824025158776213504,5033,637,7769771,141082,2017-01-24 22:44:42
823939628516474880,11227,2930,7769771,141082,2017-01-24 17:04:50
823719002937630720,0,12126,7769771,141082,2017-01-24 02:28:08
823699002998870016,13288,2613,7769771,141082,2017-01-24 01:08:40
823581115634085888,13770,2861,7769771,141082,2017-01-23 17:20:14
823333489516937216,734,27,7769771,141082,2017-01-23 00:56:15
823322678127919110,16626,4347,7769771,141082,2017-01-23 00:13:17
823269594223824897,0,10658,7769771,141082,2017-01-22 20:42:21
822975315408461824,18254,3725,7769771,141082,2017-01-22 01:12:59
822872901745569793,139808,47441,7769771,141082,2017-01-21 18:26:02
822859134160621569,13978,2473,7769771,141082,2017-01-21 17:31:20
822647212903690241,0,6929,7769771,141082,2017-01-21 03:29:14
822610361945911296,15621,3217,7769771,141082,2017-01-21 01:02:48
822489057087389700,19194,6929,7769771,141082,2017-01-20 17:00:46
822462944365645825,30088,15859,7769771,141082,2017-01-20 15:17:01
822244816520155136,37012,10658,7769771,141082,2017-01-20 00:50:15
822163064745328640,0,5200,7769771,141082,2017-01-19 19:25:24
821886076407029760,11996,2538,7769771,141082,2017-01-19 01:04:45
821813639212650496,0,3622,7769771,141082,2017-01-18 20:16:54
821765923262631936,8898,1807,7769771,141082,2017-01-18 17:07:18
821522889702862852,8489,1922,7769771,141082,2017-01-18 01:01:34
821421320206483457,0,6063,7769771,141082,2017-01-17 18:17:58
821407182352777218,12451,4709,7769771,141082,2017-01-17 17:21:47
821153421864615936,267,10,7769771,141082,2017-01-17 00:33:26
821149554670182400,9214,2188,7769771,141082,2017-01-17 00:18:04
821107785811234820,10139,2306,7769771,141082,2017-01-16 21:32:06
821044531881721856,13408,2485,7769771,141082,2017-01-16 17:20:45
820837357901512704,0,7271,7769771,141082,2017-01-16 03:37:31
820749716845686786,33389,10742,7769771,141082,2017-01-15 21:49:15
820690176645140481,12907,3490,7769771,141082,2017-01-15 17:52:40
820494788566847489,0,613,7769771,141082,2017-01-15 04:56:16
820446719150292993,0,2804,7769771,141082,2017-01-15 01:45:15
820314633777061888,3532,613,7769771,141082,2017-01-14 17:00:24
820078625395449857,20972,6828,7769771,141082,2017-01-14 01:22:35
820013781606658049,0,1283,7769771,141082,2017-01-13 21:04:55
819952236453363712,5630,1283,7769771,141082,2017-01-13 17:00:21
819924195358416896,13625,5247,7769771,141082,2017-01-13 15:08:56
819711362133872643,14246,3397,7769771,141082,2017-01-13 01:03:12
819588359383371776,10136,2138,7769771,141082,2017-01-12 16:54:26
819347104292290561,7644,1313,7769771,141082,2017-01-12 00:55:47
819238181065359361,2419,437,7769771,141082,2017-01-11 17:42:57
819227688460238848,24444,7271,7769771,141082,2017-01-11 17:01:16
819015337530290176,0,39887,7769771,141082,2017-01-11 02:57:27
819015331746349057,0,20554,7769771,141082,2017-01-11 02:57:26
819006400881917954,47857,20554,7769771,141082,2017-01-11 02:21:57
819004803107983360,91822,39887,7769771,141082,2017-01-11 02:15:36
818646164899774465,0,22662,7769771,141082,2017-01-10 02:30:30
818627210458333184,23514,8096,7769771,141082,2017-01-10 01:15:10
818614493328580609,10455,2806,7769771,141082,2017-01-10 00:24:38
818588835076603904,0,6673,7769771,141082,2017-01-09 22:42:41
818536468981415936,11559,2690,7769771,141082,2017-01-09 19:14:36
818307523543449600,0,8826,7769771,141082,2017-01-09 04:04:51
818259473185828864,11684,2482,7769771,141082,2017-01-09 00:53:55
